# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
38900000   1     625   58.228918 0.000025 0.918940 3395.038954 1.005234 0.022070 8.495315 8.592197
39000000   1     625   58.269448 0.000025 0.924322 3399.632953 1.005068 0.020605 8.597287 8.584572
39100000   1     625   58.368513 0.000025 0.916955 3411.310607 1.005191 0.021043 8.672578 8.673633
39200000   1     625   58.451571 0.000025 0.926307 3421.212526 1.005401 0.019572 8.806035 8.634711
39300000   1     625   58.601651 0.000025 0.921005 3438.573025 1.005156 0.020458 8.992656 8.484728
39400000   1     625   58.605517 0.000025 0.920257 3439.078471 1.005224 0.019342 9.129611 8.409643
39500000   1     625   58.703730 0.000025 0.918839 3450.268322 1.004829 0.015922 9.267907 8.303179
39600000   1     625   58.763078 0.000025 0.923681 3457.293172 1.004879 0.015907 9.441829 8.180999
39700000   1     625   58.850999 0.000025 0.916473 3467.491832 1.004705 0.014097 9.560229 8.024091
39800000   1     625   59.026697 0.000025 0.918058 3488.238299 1.004729 0.012318 9.791113 7.913886
39900000   1     625   59.155452 0.000025 0.921456 3503.346556 1.004566 0.012031 9.980689 7.681870
40000000   1     625   59.252935 0.000025 0.915593 3514.868177 1.004509 0.011792 10.050060 7.491887
40100000   1     625   59.370245 0.000025 0.921647 3528.903598 1.004638 0.009785 10.267666 7.368936
40200000   1     625   59.473662 0.000025 0.927092 3541.525597 1.004994 0.008139 10.379415 7.206056
40300000   1     625   59.500709 0.000025 0.918246 3545.312823 1.005640 0.006446 10.520198 7.077839
40400000   1     625   59.657396 0.000025 0.919121 3564.192309 1.005876 0.004820 10.618425 6.909642
40500000   1     625   59.744817 0.000025 0.917316 3574.933728 1.006209 0.003934 10.743448 6.699667
40600000   1     625   59.805057 0.000024 0.916828 3582.104250 1.006173 0.003615 10.695714 6.533527
40700000   1     625   59.795498 0.000025 0.925302 3581.423475 1.006691 0.003097 10.762517 6.383013
40800000   1     625   59.879604 0.000025 0.923707 3591.681782 1.006925 0.003433 10.809036 6.215404
40900000   1     625   59.969201 0.000025 0.922342 3602.434283 1.006931 0.003530 10.963074 6.131210
41000000   1     625   60.143337 0.000024 0.920211 3623.186650 1.006697 0.004994 11.008022 6.009238
41100000   1     625   60.147790 0.000024 0.921085 3623.751799 1.006728 0.007509 10.885458 5.779734
41200000   1     625   60.253060 0.000025 0.927740 3636.616719 1.006905 0.009389 10.931109 5.569225
41300000   1     625   60.402657 0.000024 0.921443 3654.353387 1.006497 0.010574 10.883738 5.360913
41400000   1     625   60.499333 0.000024 0.918113 3665.479299 1.005856 0.013391 10.771234 5.163438
